PHARMACY_NAME,CITY,STATE NAME,STATE,ZIP,COUNTY,R/U
BAY AREA ASC LLC,HOUSTON,Texas,TX,77017,HARRIS,URBAN
WECARE PHARMACY,PLANO,Texas,TX,75075,COLLIN,URBAN
CHI ST LUKES HEALTH EMERGENCY CENTER,PASADENA,Texas,TX,77505,HARRIS,URBAN
CHILDREN'S SPECIALTY PHARMACY,BEAUMONT,Texas,TX,77702,JEFFERSON,URBAN
ST DAVID'S AUSTIN SURGERY CENTER,AUSTIN,Texas,TX,78758,TRAVIS,URBAN
TEXOMA PHARMACY,SHERMAN,Texas,TX,75090,GRAYSON,URBAN
TX SPECIALTY RX LLC,HOUSTON,Texas,TX,77014,HARRIS,URBAN
INSTANT RX PHARMACY,MANSFIELD,Texas,TX,76063,TARRANT,URBAN
MK PHARMACY SERVICES LLC,CONROE,Texas,TX,77301,MONTGOMERY,URBAN
ARISTO SURGERY CENTER,THE WOODLANDS,Texas,TX,77381,MONTGOMERY,URBAN
BOYD MEDICINE STORE,BOYD,Texas,TX,76023,WISE,URBAN
EDNA PHARMACY,EDNA,Texas,TX,77957,JACKSON,RURAL
BAO TAM PHARMACY,HOUSTON,Texas,TX,77083,HARRIS,URBAN
NEIGHBORS EMERGENCY CENTER,KINGWOOD,Texas,TX,77339,HARRIS,URBAN
APOTHECARY 360 LLC,PEARLAND,Texas,TX,77581,BRAZORIA,URBAN
SKY PHARMACY,DUNCANVILLE,Texas,TX,75137,DALLAS,URBAN
SIGNATURECARE EMERGENCY CENTER-PARIS,PARIS,Texas,TX,75460,LAMAR,RURAL
TWIN CREEKS SURGERY CENTER,ALLEN,Texas,TX,75013,COLLIN,URBAN
CITY SPECIALTY PHARMACY LLC,SAGINAW,Texas,TX,76179,TARRANT,URBAN
NORTHWEST AMBULATORY SURGERY CENTER OF S,SOUTHLAKE,Texas,TX,76092,TARRANT,URBAN
PORTER FAMILY PHARMACY,PORTER,Texas,TX,77365,MONTGOMERY,URBAN
RICHARDS PHARMACY,DONNA,Texas,TX,78537,HIDALGO,URBAN
RIDGEWOOD PHARMACY,GARLAND,Texas,TX,75041,DALLAS,URBAN
FIRST CHOICE EMERGENCY ROOM,ROSENBERG,Texas,TX,77471,FORT BEND,URBAN
ANGLETON ER,ANGLETON,Texas,TX,77515,BRAZORIA,URBAN
HUEBNER AMBULATORY SURGERY CENTER,SAN ANTONIO,Texas,TX,78240,BEXAR,URBAN
EXPRESS PHARMACY #2,LOCKHART,Texas,TX,78644,CALDWELL,RURAL
PHYSICIANS PREMIER,HOUSTON,Texas,TX,77059,HARRIS,URBAN
SPINETECH SURGERY CENTER LLC,BEAUMONT,Texas,TX,77702,JEFFERSON,URBAN
BLOSSOM PHARMACY,WEBSTER,Texas,TX,77598,HARRIS,URBAN
GOODCARE PHARMACY,HOUSTON,Texas,TX,77057,HARRIS,URBAN
THE EMERGENCY CLINIC AT THE PEARL,SAN ANTONIO,Texas,TX,78215,BEXAR,URBAN
FIRST CHOICE EMERGENCY ROOM,CYPRESS,Texas,TX,77429,HARRIS,URBAN
BRX,HOUSTON,Texas,TX,77074,HARRIS,URBAN
URO PHARMACY,DALLAS,Texas,TX,75231,DALLAS,URBAN
HESPERIA PHARMACY,CEDAR HILL,Texas,TX,75104,DALLAS,URBAN
ER NOW,WICHITA FALLS,Texas,TX,76308,WICHITA,URBAN
PVH PHARMACY LLC,HOUSTON,Texas,TX,77087,HARRIS,URBAN
CLACK CO CONCIERGE PHARMACY,MIDLAND,Texas,TX,79707,MIDLAND,URBAN
GOLDSTAR LONG TERM CARE,BRYAN,Texas,TX,77802,BRAZOS,URBAN
HCA HOUSTON HEALTHCARE TOMBALL,TOMBALL,Texas,TX,77375,HARRIS,URBAN
CARE RRX PHARMACY,PASADENA,Texas,TX,77504,HARRIS,URBAN
BENZER PHARMACY,TOMBALL,Texas,TX,77375,HARRIS,URBAN
STAT EMERGENCY CENTER OF EAGLE PASS,EAGLE PASS,Texas,TX,78852,MAVERICK,URBAN
TEXAS HEALTH EMERGENCY ROOM,ROWLETT,Texas,TX,75088,DALLAS,URBAN
CLEBURNE ENDOSCOPY CENTER,CLEBURNE,Texas,TX,76033,JOHNSON,URBAN
TEXAS HEALTH EMERGENCY ROOM,RICHARDSON,Texas,TX,75080,DALLAS,URBAN
MEDI-DRIVE PHARMACY,CANYON,Texas,TX,79015,RANDALL,URBAN
STAR ER,LUBBOCK,Texas,TX,79413,LUBBOCK,URBAN
PHARMBLUE TEXAS LLC,BEAUMONT,Texas,TX,77702,JEFFERSON,URBAN
CUSTOM CARE PHARMACY,HOUSTON,Texas,TX,77065,HARRIS,URBAN
ST. JOSEPH MEDICAL CENTER IN THE HEIGHTS,HOUSTON,Texas,TX,77008,HARRIS,URBAN
REVIVE RX,HOUSTON,Texas,TX,77018,HARRIS,URBAN
GROCERY OUTLET PHARMACY,SAN ANTONIO,Texas,TX,78218,BEXAR,URBAN
RAIDER SURGICAL CENTER LLC,MCALLEN,Texas,TX,78503,HIDALGO,URBAN
CSI PHARMACY,TEXARKANA,Texas,TX,75501,BOWIE,URBAN
FRY'S PRESCRIPTION PHARMACY,SAN BENITO,Texas,TX,78586,CAMERON,URBAN
SIGNATURECARE T. C. JESTER,HOUSTON,Texas,TX,77008,HARRIS,URBAN
WALMART PHARMACY 10-7281,SAN ANGELO,Texas,TX,76903,TOM GREEN,URBAN
LIFECARE PHARMACY OF AUSTIN LLC,SAN ANTONIO,Texas,TX,78225,BEXAR,URBAN
IDEAL PHARMACY,HOUSTON,Texas,TX,77009,HARRIS,URBAN
LEGACY ER,MCKINNEY,Texas,TX,75070,COLLIN,URBAN
ST. JOSEPH MEDICAL CENTER,HOUSTON,Texas,TX,77002,HARRIS,URBAN
CARERX PHARMACY,CARROLLTON,Texas,TX,75006,DALLAS,URBAN
KELSEY PHARMACY,MISSOURI CITY,Texas,TX,77459,FORT BEND,URBAN
COMPLETE EMERGENCY CARE LA VERNIA LLC,LA VERNIA,Texas,TX,78121,WILSON,RURAL
RICHMOND PHARMACY,HOUSTON,Texas,TX,77063,HARRIS,URBAN
LEGACY ER,N RICHLND HLS,Texas,TX,76182,TARRANT,URBAN
FP SPECIALTY PHARMACY,VIDOR,Texas,TX,77662,ORANGE,URBAN
MAPLEWOOD PHARMACY,DALLAS,Texas,TX,75235,DALLAS,URBAN
STANTON DRUG,STANTON,Texas,TX,79782,MARTIN,RURAL
LAREDO EMERGENCY ROOM,LAREDO,Texas,TX,78041,WEBB,URBAN
UNITED PHARMACY #554,BROWNWOOD,Texas,TX,76801,BROWN,RURAL
RX PLUS PHARMACY OF LIVE OAK,LIVE OAK,Texas,TX,78233,BEXAR,URBAN
VILLAGE LANE APOTHECARY,COLLEYVILLE,Texas,TX,76034,TARRANT,URBAN
KYLE ER & HOSPITAL,KYLE,Texas,TX,78640,HAYS,URBAN
WALMART PHARMACY 10-4468,KATY,Texas,TX,77450,HARRIS,URBAN
LOVE OAK PHARMACY,EASTLAND,Texas,TX,76448,EASTLAND,RURAL
ADVANCE ER INWOOD,DALLAS,Texas,TX,75244,DALLAS,URBAN
SAFECARE PHARMACY,DALLAS,Texas,TX,75238,DALLAS,URBAN
WALMART PHARMACY 10-6587,EL PASO,Texas,TX,79934,EL PASO,URBAN
SAVANNAH PHARMACY,AUBREY,Texas,TX,76227,DENTON,URBAN
15RX PHARMACY #3,SAN ANTONIO,Texas,TX,78250,BEXAR,URBAN
WALMART PHARMACY 10-2763,DONNA,Texas,TX,78537,HIDALGO,URBAN
"GENOA HEALTHCARE, LLC",BEAUMONT,Texas,TX,77701,JEFFERSON,URBAN
WALMART PHARMACY 10-6851,SACHSE,Texas,TX,75048,DALLAS,URBAN
PAM SPECIALTY HOSPITAL OF TEXARKANA NORT,TEXARKANA,Texas,TX,75503,BOWIE,URBAN
WALMART PHARMACY 10-4371,TEXARKANA,Texas,TX,75503,BOWIE,URBAN
GASTON PHARMACY #1,DALLAS,Texas,TX,75207,DALLAS,URBAN
COVENANT HIGH PLAINS SURGERY CENTER LLC,LUBBOCK,Texas,TX,79410,LUBBOCK,URBAN
ADVANCED SURGERY CENTER OF SAN ANTONIO L,SAN ANTONIO,Texas,TX,78259,BEXAR,URBAN
AUSTIN EMERGENCY CENTER - ANDERSON MILL,AUSTIN,Texas,TX,78750,TRAVIS,URBAN
WALMART PHARMACY 10-7361,PEARLAND,Texas,TX,77584,BRAZORIA,URBAN
SOUTH TEXAS VALLEY PHARMACY,MCALLEN,Texas,TX,78504,HIDALGO,URBAN
WALMART PHARMACY 10-7220,SAN ANGELO,Texas,TX,76901,TOM GREEN,URBAN
CROSS CREEK HOSPITAL,AUSTIN,Texas,TX,78754,TRAVIS,URBAN
HOMETOWN PHARMACY,LOCKNEY,Texas,TX,79241,FLOYD,RURAL
PARAGON SPECIALTY PHARMACY,MESQUITE,Texas,TX,75150,DALLAS,URBAN
LONE STAR PHARMACY,SANTA FE,Texas,TX,77510,GALVESTON,URBAN
PRESTON HOLLOW EMERGENCY ROOM,DALLAS,Texas,TX,75231,DALLAS,URBAN
PREMIER ER PLUS,WOODWAY,Texas,TX,76712,MCLENNAN,URBAN
SAGINAW PHARMACY,SAGINAW,Texas,TX,76179,TARRANT,URBAN
EYE SURGERY CENTER OF NORTH DALLAS,CARROLLTON,Texas,TX,75006,DALLAS,URBAN
PURE PHARMACEUTICALS,HOUSTON,Texas,TX,77054,HARRIS,URBAN
GEORGETOWN BEHAVIORAL HEALTH INSTITUTE L,GEORGETOWN,Texas,TX,78626,WILLIAMSON,URBAN
"MACE RX PHARMACY, LLC",HOUSTON,Texas,TX,77074,HARRIS,URBAN
SAN ANTONIO CHILDRENS SURGICAL,SAN ANTONIO,Texas,TX,78240,BEXAR,URBAN
THE CENTER FOR SPECIAL SURGERY AT TCA,SAN ANTONIO,Texas,TX,78240,BEXAR,URBAN
PRO MED RX,HOUSTON,Texas,TX,77081,HARRIS,URBAN
ROCK SPRINGS,GEORGETOWN,Texas,TX,78626,WILLIAMSON,URBAN
IRVING PHARMACY,IRVING,Texas,TX,75061,DALLAS,URBAN
"PARK AMBULATORY SURGERY CENTER, LLC",PLANO,Texas,TX,75093,COLLIN,URBAN
NIX BEHAVIORAL HEALTH CENTER,SAN ANTONIO,Texas,TX,78229,BEXAR,URBAN
WALMART PHARMACY 10-4046,GARLAND,Texas,TX,75040,DALLAS,URBAN
BAYLOR SCOTT & WHITE EMERGENCY HOSPITAL,KELLER,Texas,TX,76248,TARRANT,URBAN
"PRESTON SURGERY CENTER, LLC",FRISCO,Texas,TX,75034,DENTON,URBAN
VIBRA HOSPITAL OF AMARILLO,AMARILLO,Texas,TX,79124,POTTER,URBAN
"KATY EMERGENCY CENTER, LLC",KATY,Texas,TX,77494,FORT BEND,URBAN
"GENOA HEALTHCARE, LLC",EDINBURG,Texas,TX,78539,HIDALGO,URBAN
BRIARGROVE PHARMACY,HOUSTON,Texas,TX,77057,HARRIS,URBAN
WALMART PHARMACY 10-4182,PLANO,Texas,TX,75093,COLLIN,URBAN
WALMART PHARMACY 10-5707,CROSS ROADS,Texas,TX,76227,DENTON,URBAN
"GENOA HEALTHCARE, LLC",WAXAHACHIE,Texas,TX,75165,ELLIS,URBAN
TRIANGLE PHARMACY SOLUTIONS LLC,CIBOLO,Texas,TX,78108,GUADALUPE,URBAN
ARISE AUSTIN MEDICAL CENTER,AUSTIN,Texas,TX,78746,TRAVIS,URBAN
NEIGHBORS EMERGENCY CENTER,PASADENA,Texas,TX,77505,HARRIS,URBAN
SLATON PHARMACY,SLATON,Texas,TX,79364,LUBBOCK,URBAN
WALMART PHARMACY 10-3057,HELOTES,Texas,TX,78023,BEXAR,URBAN
YOUR NEW WAVERLY PHARMACY LLC,NEW WAVERLY,Texas,TX,77358,WALKER,URBAN
CENTRAL TEXAS DAY SURGERY CENTER,KILLEEN,Texas,TX,76542,BELL,URBAN
BAY AREA HOUSTON ENDOSCOPY CENTER,WEBSTER,Texas,TX,77598,HARRIS,URBAN
HAYS SURGERY CENTER,KYLE,Texas,TX,78640,HAYS,URBAN
TOTAL CARE PHARMACY # 2,GREENVILLE,Texas,TX,75401,HUNT,URBAN
PHYSICIANS SURGICAL HOSPITAL PANHANDLE C,AMARILLO,Texas,TX,79106,POTTER,URBAN
SIGNA PHARMACY GROUP LLC,AMARILLO,Texas,TX,79106,POTTER,URBAN
HEALTH PLUS PHARMACY/FARMACIA SALUD MAS,MISSION,Texas,TX,78574,HIDALGO,URBAN
A-PLUS PHARMACY,HOUSTON,Texas,TX,77036,HARRIS,URBAN
"EMERALD PHARMACY, LLC",HOUSTON,Texas,TX,77034,HARRIS,URBAN
MEDIC ONE PHARMACY,ALVIN,Texas,TX,77511,BRAZORIA,URBAN
ACCEL REHABILITATION HOSPITAL OF PLANO,PLANO,Texas,TX,75093,COLLIN,URBAN
MITCHELL PHARMACY #2,SEABROOK,Texas,TX,77586,HARRIS,URBAN
TWIN OAKS PHARMACY,LUBBOCK,Texas,TX,79410,LUBBOCK,URBAN
PANACEA RX PHARMACY,DALLAS,Texas,TX,75211,DALLAS,URBAN
WALMART PHARMACY 10-5449,MISSOURI CITY,Texas,TX,77459,FORT BEND,URBAN
TEXAS HEALTH SURGERY CENTER ADDISON,DALLAS,Texas,TX,75287,DENTON,URBAN
"LELAND PHARMACY, LLC",HOUSTON,Texas,TX,77020,HARRIS,URBAN
STRIPLING'S PHARMACY,NACOGDOCHES,Texas,TX,75961,NACOGDOCHES,URBAN
"CHILDREN 1ST GRAND PRAIRIE, LLC",GRAND PRAIRIE,Texas,TX,75052,DALLAS,URBAN
RIVER OAKS EMERGENCY CENTER,HOUSTON,Texas,TX,77019-7014,HARRIS,URBAN
GPS PHARMACY,EDINBURG,Texas,TX,78539,HIDALGO,URBAN
ENCOMPASS HEALTH REHABILITATION HOSPITAL,DALLAS,Texas,TX,75230,DALLAS,URBAN
ENCOMPASS HEALTH REHABILITATION HOSPITAL,ABILENE,Texas,TX,79606,TAYLOR,URBAN
TRIUMPH PHARMACY,MAGNOLIA,Texas,TX,77354,MONTGOMERY,URBAN
VIBRA SPECIALTY HOSPITAL,DESOTO,Texas,TX,75115,DALLAS,URBAN
ENCOMPASS HEALTH REHABILITATION HOSPITAL,BEDFORD,Texas,TX,76021,TARRANT,URBAN
WALMART PHARMACY 10-5246,WHARTON,Texas,TX,77488,WHARTON,RURAL
MARKET STREET PHARMACY #563,ALLEN,Texas,TX,75013,COLLIN,URBAN
WALMART PHARMACY 10-3763,EL PASO,Texas,TX,79936,EL PASO,URBAN
HOMETOWN PHARMACY,POST,Texas,TX,79356,GARZA,RURAL
ENCOMPASS HEALTH REHABILITATION HOSPITAL,RICHARDSON,Texas,TX,75080-1449,DALLAS,URBAN
NACOGDOCHES SURGERY CENTER,NACOGDOCHES,Texas,TX,75965,NACOGDOCHES,URBAN
WALMART PHARMACY 10-3341,DALLAS,Texas,TX,75204,DALLAS,URBAN
WALMART PHARMACY 10-3482,PLANO,Texas,TX,75075,COLLIN,URBAN
WALMART PHARMACY 10-522,CROSBY,Texas,TX,77532,HARRIS,URBAN
WALMART PHARMACY 10-464,CORPUS CHRISTI,Texas,TX,78410,NUECES,URBAN
WALMART PHARMACY 10-400,CONROE,Texas,TX,77304,MONTGOMERY,URBAN
WOODLANDS ENDOSCOPY CENTER,THE WOODLANDS,Texas,TX,77384,MONTGOMERY,URBAN
WALMART PHARMACY 10-131,MOUNT PLEASANT,Texas,TX,75455,TITUS,RURAL
WALMART PHARMACY 10-1154,FREDERICKSBURG,Texas,TX,78624,GILLESPIE,RURAL
WALMART PHARMACY 10-1041,WESLACO,Texas,TX,78596,HIDALGO,URBAN
WALMART PHARMACY 10-626,SEMINOLE,Texas,TX,79360,GAINES,RURAL
WALMART PHARMACY 10-3298,KEMAH,Texas,TX,77565,GALVESTON,URBAN
MEDX PHARMACY,PEARLAND,Texas,TX,77581,BRAZORIA,URBAN
"WELLNESS PHARMACY, LLC",HOUSTON,Texas,TX,77042,HARRIS,URBAN
WALMART PHARMACY 10-5312,FORT WORTH,Texas,TX,76111,TARRANT,URBAN
WALMART PHARMACY 10-572,KILGORE,Texas,TX,75662,GREGG,URBAN
WALMART PHARMACY 10-5359,AZLE,Texas,TX,76020,TARRANT,URBAN
WALMART PHARMACY 10-1837,HUMBLE,Texas,TX,77338,HARRIS,URBAN
WALMART PHARMACY 10-1117,PLANO,Texas,TX,75023,COLLIN,URBAN
WALMART PHARMACY 10-1042,BASTROP,Texas,TX,78602,BASTROP,URBAN
WALMART PHARMACY 10-1022,TYLER,Texas,TX,75704,SMITH,URBAN
FAIRWAY PHARMACY,HOUSTON,Texas,TX,77087,HARRIS,URBAN
BAYLOR SCOTT & WHITE SURGICARE,DALLAS,Texas,TX,75246,DALLAS,URBAN
TEXAS EYE SURGERY CENTER,HURST,Texas,TX,76054,TARRANT,URBAN
DEKALB PHARMACY,DEKALB,Texas,TX,75559,BOWIE,URBAN
WALMART PHARMACY 10-4279,MIDLOTHIAN,Texas,TX,76065,ELLIS,URBAN
WALMART PHARMACY 10-4240,HIGHLAND VILLAGE,Texas,TX,75077,DENTON,URBAN
WALMART PHARMACY 10-3432,DESOTO,Texas,TX,75115,DALLAS,URBAN
LIBERTY PHARMACY,AUSTIN,Texas,TX,78759,TRAVIS,URBAN
WALMART PHARMACY 10-781,MARBLE FALLS,Texas,TX,78654,BURNET,RURAL
WALMART PHARMACY 10-475,ROUND ROCK,Texas,TX,78664,WILLIAMSON,URBAN
WALMART PHARMACY 10-462,ALVIN,Texas,TX,77511,BRAZORIA,URBAN
WALMART PHARMACY 10-449,PORT ARTHUR,Texas,TX,77642,JEFFERSON,URBAN
GARLAND INDEPENDENT PHARMACY,GARLAND,Texas,TX,75043,DALLAS,URBAN
APPLE PHARMACY #2,PALMVIEW,Texas,TX,78572,HIDALGO,URBAN
WALMART PHARMACY 10-3640,HOUSTON,Texas,TX,77055,HARRIS,URBAN
ALPHA PHARMACY,HOUSTON,Texas,TX,77089,HARRIS,URBAN
OAKBEND MEDICAL CENTER,RICHMOND,Texas,TX,77469,FORT BEND,URBAN
NORTHEAST BAPTIST HOSPITAL,SAN ANTONIO,Texas,TX,78217,BEXAR,URBAN
WALMART PHARMACY 10-1098,PORT LAVACA,Texas,TX,77979,CALHOUN,RURAL
WALMART PHARMACY 10-5247,ROANOKE,Texas,TX,76262,DENTON,URBAN
WALMART PHARMACY 10-3391,SCHERTZ,Texas,TX,78154,GUADALUPE,URBAN
WALMART PHARMACY 10-5144,CONVERSE,Texas,TX,78109,BEXAR,URBAN
WALMART PHARMACY 10-5145,SAN ANTONIO,Texas,TX,78213,BEXAR,URBAN
QUAIL VALLEY PHARMACY,MISSOURI CITY,Texas,TX,77459,FORT BEND,URBAN
THEDA OAKS GASTROENTEROLOGY AND ENDOSCOP,SAN ANTONIO,Texas,TX,78258,BEXAR,URBAN
ENCOMPASS HEALTH REHAB HOSP OF MIDLAND O,MIDLAND,Texas,TX,79707,MIDLAND,URBAN
ONE HEALTH PHARMACY 3,DALLAS,Texas,TX,75227,DALLAS,URBAN
WALMART PHARMACY 10-849,SPRING,Texas,TX,77373,HARRIS,URBAN
UNITED PHARMACY #539,BORGER,Texas,TX,79007,HUTCHINSON,RURAL
WALMART PHARMACY 10-755,AMARILLO,Texas,TX,79121,RANDALL,URBAN
WALMART PHARMACY 10-595,HARLINGEN,Texas,TX,78552,CAMERON,URBAN
AMIGOS PHARMACY #503,LUBBOCK,Texas,TX,79415,LUBBOCK,URBAN
WALMART PHARMACY 10-900,CHILDRESS,Texas,TX,79201,CHILDRESS,RURAL
WALMART PHARMACY 10-427,GREENVILLE,Texas,TX,75402,HUNT,URBAN
WALMART PHARMACY 10-194,BAYTOWN,Texas,TX,77520,HARRIS,URBAN
UNITED PHARMACY #521,WICHITA FALLS,Texas,TX,76306,WICHITA,URBAN
TEXAS DIGESTIVE DISEASE CONSULTANTS,IRVING,Texas,TX,75039,DALLAS,URBAN
WALMART PHARMACY 10-3225,ROWLETT,Texas,TX,75089,DALLAS,URBAN
WALMART PHARMACY 10-1958,RIO GRANDE CITY,Texas,TX,78582,STARR,URBAN
WALMART PHARMACY 10-147,DENISON,Texas,TX,75020,GRAYSON,URBAN
WALMART PHARMACY 10-280,ROCKDALE,Texas,TX,76567,MILAM,RURAL
WALMART PHARMACY 10-0271,BOWIE,Texas,TX,76230,MONTAGUE,RURAL
WALMART PHARMACY 10-146,GILMER,Texas,TX,75644,UPSHUR,RURAL
WALMART PHARMACY 10-554,LAREDO,Texas,TX,78041,WEBB,URBAN
WALMART PHARMACY 10-5094,HOUSTON,Texas,TX,77096,HARRIS,URBAN
WALMART PHARMACY 10-236,CROCKETT,Texas,TX,75835,HOUSTON,RURAL
AUSTIN DIAGNOSTIC CLINIC AMBULATORY SURG,AUSTIN,Texas,TX,78731,TRAVIS,URBAN
ABILENE CENTER FOR ORTHOPEDIC AND MULTIS,ABILENE,Texas,TX,79606,TAYLOR,URBAN
ELEVATE RX,THE WOODLANDS,Texas,TX,77381,MONTGOMERY,URBAN
SPRING BRANCH COMPOUNDING PHARMACY,HOUSTON,Texas,TX,77043,HARRIS,URBAN
LLJ PHARMACY LLC,HOUSTON,Texas,TX,77086,HARRIS,URBAN
GRAND RX,RICHMOND,Texas,TX,77406,FORT BEND,URBAN
CCRM DFW,FRISCO,Texas,TX,75034,DENTON,URBAN
PHARM HOUSE DRUG - KOUNTZE LLC,KOUNTZE,Texas,TX,77625,HARDIN,URBAN
HEALTHMAX PHARMACY,SEALY,Texas,TX,77474,AUSTIN,RURAL
FAMILY RX LLC,HOUSTON,Texas,TX,77095,HARRIS,URBAN
THE EMERGENCY CENTER AT ALAMO RANCH LLC,SAN ANTONIO,Texas,TX,78253,BEXAR,URBAN
TOTAL CARE RX PHARMACY,WEBSTER,Texas,TX,77598,HARRIS,URBAN
MANSFIELD PHARMACY,MANSFIELD,Texas,TX,76063,TARRANT,URBAN
SURGERY CENTER 121 LLC,PLANO,Texas,TX,75025,COLLIN,URBAN
TEXIENNE PHARMACY #3,CLEVELAND,Texas,TX,77327,LIBERTY,URBAN
CROCKETT MEDICAL CENTER,CROCKETT,Texas,TX,75835,HOUSTON,RURAL
AUSTIN ENDOSCOPY CENTER,AUSTIN,Texas,TX,78745,TRAVIS,URBAN
QLTC PHARMACY SOLUTIONS,TYLER,Texas,TX,75702,SMITH,URBAN
BEAKER PHARMACY,MCKINNEY,Texas,TX,75070,COLLIN,URBAN
QUARRY LAKE PHARMACY,AUSTIN,Texas,TX,78759,TRAVIS,URBAN
GENOA HEALTHCARE LLC,LUFKIN,Texas,TX,75904,ANGELINA,URBAN
PAM SPECIALTY HOSPITAL OF CORPUS CHRISTI,CORPUS CHRISTI,Texas,TX,78401,NUECES,URBAN
BELEZA SURGERY CENTER LLC,CYPRESS,Texas,TX,77433,HARRIS,URBAN
TOTALCARE EMERGENCY,BENBROOK,Texas,TX,76126,TARRANT,URBAN
WOODVILLE DRUG,WOODVILLE,Texas,TX,75979,TYLER,RURAL
ADVANCED SURGICAL CENTER,AMARILLO,Texas,TX,79106,POTTER,URBAN
WESLAYAN SURGICAL CENTER LLC,HOUSTON,Texas,TX,77027,HARRIS,URBAN
ELITE CARE RX LLC,SAN ANTONIO,Texas,TX,78247,BEXAR,URBAN
PHYSICIANS FORT WORTH SURGERY CENTER,FORT WORTH,Texas,TX,76107,TARRANT,URBAN
TEXIENNE PHARMACY #1,NEW CANEY,Texas,TX,77357,MONTGOMERY,URBAN
THE HELPING HAND PHARMACY  #6,STAFFORD,Texas,TX,77477,FORT BEND,URBAN
HELPING HAND PHARMACY #4,HOUSTON,Texas,TX,77080,HARRIS,URBAN
KAREPLUS PHARMACY,LEWISVILLE,Texas,TX,75067,DENTON,URBAN
LIVE OAK SURGERY CENTER,PLANO,Texas,TX,75024,COLLIN,URBAN
CODY DRUG,SULPHUR SPGS,Texas,TX,75482,HOPKINS,RURAL
VALUESCRIPT PHARMACY,WOODWAY,Texas,TX,76712,MCLENNAN,URBAN
TRUE RX,HALTOM CITY,Texas,TX,76117,TARRANT,URBAN
MEDFUSION PHARMACY,SAN ANTONIO,Texas,TX,78217,BEXAR,URBAN
PAM REHABILITATION HOSPITAL OF CORPUS CH,CORPUS CHRISTI,Texas,TX,78401,NUECES,URBAN
AUSTIN  ENDOSCOPY CENTER,AUSTIN,Texas,TX,78757,TRAVIS,URBAN
APOLLO PHARMACY,CORSICANA,Texas,TX,75110,NAVARRO,RURAL
MEDLINE PHARMACY OF KATY,KATY,Texas,TX,77449,HARRIS,URBAN
DOUGHERTY'S  PHARMACY ON LEGACY,PLANO,Texas,TX,75024,COLLIN,URBAN
GENOA HEALTHCARE LLC,WESLACO,Texas,TX,78596,HIDALGO,URBAN
GALAXY PLUS PHARMACY,SAN ANTONIO,Texas,TX,78229,BEXAR,URBAN
CAPSTAN RX,DALLAS,Texas,TX,75231,DALLAS,URBAN
CREEKVIEW PHARMACY LLC,LEWISVILLE,Texas,TX,75057,DENTON,URBAN
THE MERCY PHARMACY,HOUSTON,Texas,TX,77077,HARRIS,URBAN
SUNSET APOTHECARY LLC,LITTLEFIELD,Texas,TX,79339,LAMB,RURAL
CLEAR CREEK EMERGENCY ROOM,LEAGUE CITY,Texas,TX,77573,GALVESTON,URBAN
HEALOGIX RX,BEDFORD,Texas,TX,76021,TARRANT,URBAN
OLYMPUS RX,FORNEY,Texas,TX,75126,KAUFMAN,URBAN
NUGENEREX RX,KELLER,Texas,TX,76244,TARRANT,URBAN
SIGNATURECARE EMERGENCY CENTER - ODESSA,ODESSA,Texas,TX,79762,ECTOR,URBAN
ALEXA PHARMACY,KELLER,Texas,TX,76248,TARRANT,URBAN
SIGNATURECARE EMERGENCY CENTER - TEXARKA,TEXARKANA,Texas,TX,75503,BOWIE,URBAN
FIRST ELITE PHARMACY,KATY,Texas,TX,77450,HARRIS,URBAN
WEST PLANO PHARMACY,PLANO,Texas,TX,75093,COLLIN,URBAN
CLEVELAND EMERGENCY HOSPITAL - THE WOODL,SPRING,Texas,TX,77386,MONTGOMERY,URBAN
BRISTOL PHARMACY LLC,FLOWER MOUND,Texas,TX,75028,DENTON,URBAN
REMEDY SHOP,IRVING,Texas,TX,75063,DALLAS,URBAN
"GENOA HEALTHCARE, LLC",CLEBURNE,Texas,TX,76031-1835,JOHNSON,URBAN
FIRST CHOICE EMERGENCY ROOM,SAN ANTONIO,Texas,TX,78251,BEXAR,URBAN
CONCHO VALLEY ER,SAN ANGELO,Texas,TX,76901,TOM GREEN,URBAN
GUARDIAN PHARMACY OF DALLAS FORT WORTH,ARLINGTON,Texas,TX,76011,TARRANT,URBAN
DISCOUNT MEDS PHARMACY,STAFFORD,Texas,TX,77477,FORT BEND,URBAN
PERSONALMED,HOUSTON,Texas,TX,77042,HARRIS,URBAN
PHARMCAREUSA OF LUBBOCK,LUBBOCK,Texas,TX,79407,LUBBOCK,URBAN
COMPLETE EMERGENCY CARE AZLE LLC,AZLE,Texas,TX,76020,TARRANT,URBAN
SOCORRO FAMILY PHARMACY,SOCORRO,Texas,TX,79927,EL PASO,URBAN
M CHEST PHARMACY - PLANO,PLANO,Texas,TX,75074,COLLIN,URBAN
LONE STAR PHARMACY,CANYON LAKE,Texas,TX,78133,COMAL,URBAN
ALLEN PHARMACY,DENTON,Texas,TX,76201,DENTON,URBAN
FIRST CHOICE EMERGENCY ROOM,DEER PARK,Texas,TX,77536,HARRIS,URBAN
FIRST CHOICE EMERGENCY ROOM,HOUSTON,Texas,TX,77077,HARRIS,URBAN
FIRST CHOICE EMERGENCY ROOM,SAN ANTONIO,Texas,TX,78249,BEXAR,URBAN
